id;risco de fogo;local;
12285;alto;nordeste
12286;alto;nordeste
12287;médio;sul
12288;baixo;norte
12289;alto;centro oeste
12290;baixo;centro oeste
12291;médio;norte
12292;alto;norte
12293;alto;nordeste
12294;médio;centro oeste
12295;alto;nordeste
12296;médio;norte
12297;médio;norte
12298;médio;nordeste
12299;baixo;nordeste
12300;alto;nordeste
12301;médio;norte
12302;médio;nordeste
12303;médio;norte
12304;alto;norte
12305;médio;norte
12306;baixo;nordeste
12307;médio;norte
12308;baixo;sudeste
12309;médio;nordeste
12310;baixo;norte
12311;alto;norte
12312;médio;nordeste
12313;baixo;sul
12314;baixo;centro oeste
12315;médio;norte
12316;baixo;nordeste
12317;médio;sudeste
12318;médio;sul
12319;médio;nordeste
12320;médio;nordeste
12321;médio;norte
12322;baixo;centro oeste
12323;médio;norte
12324;médio;nordeste
12325;médio;nordeste
12326;médio;nordeste
12327;baixo;nordeste
12328;médio;nordeste
12329;baixo;nordeste
12330;médio;centro oeste
12331;baixo;nordeste
12332;alto;norte
12333;baixo;sudeste
12334;baixo;nordeste
12335;baixo;centro oeste
12336;baixo;nordeste
12337;alto;sudeste
12338;baixo;centro oeste
12339;baixo;norte
12340;baixo;nordeste
12341;médio;sul
12342;médio;norte
12343;médio;sul
12344;médio;nordeste
12345;médio;norte
12346;médio;nordeste
12347;baixo;centro oeste
12348;baixo;centro oeste
12349;alto;norte
12350;médio;sudeste
12351;médio;norte
12352;médio;sudeste
12353;baixo;sul
12354;alto;norte
12355;médio;centro oeste
12356;médio;norte
12357;médio;nordeste
12358;médio;norte
12359;baixo;sul
12360;médio;norte
12361;baixo;norte
12362;baixo;nordeste
12363;baixo;sudeste
12364;médio;nordeste
12365;baixo;sudeste
12366;baixo;nordeste
12367;médio;norte
12368;alto;nordeste
12369;baixo;sul
12370;alto;nordeste
12371;médio;nordeste
12372;médio;nordeste
12373;médio;nordeste
12374;médio;sul
12375;médio;sudeste
12376;médio;norte
12377;médio;sul
12378;médio;nordeste
12379;médio;norte
12380;baixo;norte
12381;médio;norte
12382;médio;norte
12383;baixo;norte
12384;baixo;nordeste
12385;médio;sudeste
12386;médio;norte
12387;médio;nordeste
12388;médio;nordeste
12389;médio;nordeste
12390;baixo;sudeste
12391;médio;norte
12392;baixo;centro oeste
12393;baixo;nordeste
12394;médio;sudeste
12395;médio;nordeste
12396;médio;nordeste
12397;médio;norte
12398;alto;nordeste
12399;médio;nordeste
12400;alto;nordeste
12401;baixo;nordeste
12402;baixo;centro oeste
12403;médio;nordeste
12404;médio;nordeste
12405;médio;centro oeste
12406;médio;sudeste
12407;médio;norte
12408;médio;nordeste
12409;médio;norte
12410;médio;sudeste
12411;médio;norte
12412;médio;sudeste
12413;baixo;nordeste
12414;alto;sul
12415;baixo;sudeste
12416;médio;norte
12417;alto;norte
12418;alto;centro oeste
12419;médio;centro oeste
12420;alto;sudeste
12421;baixo;sul
12422;baixo;sudeste
12423;alto;norte
12424;médio;nordeste
12425;baixo;nordeste
12426;baixo;sudeste
12427;médio;nordeste
12428;médio;sudeste
12429;médio;sudeste
12430;médio;nordeste
12431;baixo;nordeste
12432;baixo;nordeste
12433;baixo;norte
12434;baixo;nordeste
12435;baixo;nordeste
12436;médio;centro oeste
12437;médio;sudeste
12438;baixo;sudeste
12439;médio;norte
12440;baixo;norte
12441;alto;norte
12442;médio;nordeste
12443;médio;norte
12444;médio;norte
12445;baixo;norte
12446;médio;norte
12447;médio;sul
12448;alto;nordeste
12449;médio;norte
12450;alto;nordeste
12451;médio;norte
12452;médio;norte
12453;baixo;sudeste
12454;médio;nordeste
12455;médio;nordeste
12456;alto;sudeste
12457;médio;nordeste
12458;médio;norte
12459;médio;nordeste
12460;baixo;nordeste
12461;médio;nordeste
12462;alto;norte
12463;médio;sudeste
12464;médio;norte
12465;baixo;sul
12466;baixo;sudeste
12467;médio;sul
12468;alto;sudeste
12469;baixo;sudeste
12470;alto;sudeste
12471;médio;nordeste
12472;médio;norte
12473;baixo;centro oeste
12474;alto;nordeste
12475;baixo;norte
12476;médio;norte
12477;alto;norte
12478;médio;nordeste
12479;baixo;norte
12480;médio;nordeste
12481;médio;norte
12482;médio;norte
12483;alto;nordeste
12484;baixo;norte
12485;baixo;norte
12486;médio;norte
12487;baixo;norte
12488;baixo;sudeste
12489;médio;sudeste
12490;médio;nordeste
12491;médio;centro oeste
12492;baixo;norte
12493;médio;norte
12494;baixo;nordeste
12495;alto;nordeste
12496;baixo;norte
12497;baixo;sul
12498;alto;nordeste
12499;médio;centro oeste
12500;médio;norte
12501;médio;nordeste
12502;baixo;norte
12503;alto;norte
12504;médio;nordeste
12505;médio;norte
12506;alto;sudeste
12507;médio;norte
12508;médio;sudeste
12509;médio;norte
12510;baixo;norte
12511;médio;norte
12512;médio;centro oeste
12513;médio;sudeste
12514;médio;norte
12515;médio;norte
12516;baixo;norte
12517;baixo;nordeste
12518;médio;nordeste
12519;baixo;nordeste
12520;médio;norte
12521;médio;nordeste
12522;alto;sul
12523;baixo;nordeste
12524;baixo;sul
12525;médio;norte
12526;baixo;nordeste
12527;alto;nordeste
12528;baixo;norte
12529;médio;norte
12530;baixo;norte
12531;médio;nordeste
12532;alto;centro oeste
12533;baixo;norte
12534;médio;nordeste
12535;médio;norte
12536;baixo;nordeste
12537;médio;norte
12538;médio;norte
12539;médio;norte
12540;médio;centro oeste
12541;alto;norte
12542;médio;sudeste
12543;baixo;norte
12544;alto;sudeste
12545;médio;sudeste
12546;baixo;nordeste
12547;médio;norte
12548;baixo;sul
12549;médio;nordeste
12550;baixo;sudeste
12551;baixo;nordeste
12552;alto;norte
12553;médio;sudeste
12554;médio;nordeste
12555;médio;norte
12556;baixo;norte
12557;baixo;nordeste
12558;médio;norte
12559;baixo;norte
12560;médio;nordeste
12561;médio;sul
12562;baixo;norte
12563;baixo;norte
12564;alto;centro oeste
12565;baixo;norte
12566;médio;sul
12567;baixo;sudeste
12568;médio;norte
12569;médio;norte
12570;baixo;norte
12571;alto;nordeste
12572;alto;centro oeste
12573;baixo;norte
12574;baixo;norte
12575;alto;sul
12576;médio;norte
12577;alto;norte
12578;médio;centro oeste
12579;baixo;nordeste
12580;médio;sul
12581;médio;nordeste
12582;médio;nordeste
12583;baixo;nordeste
12584;alto;centro oeste
12585;baixo;nordeste
12586;baixo;norte
12587;baixo;norte
12588;baixo;sudeste
12589;médio;norte
12590;médio;norte
12591;médio;nordeste
12592;alto;nordeste
12593;médio;sudeste
12594;médio;norte
12595;médio;norte
12596;baixo;norte
12597;baixo;norte
12598;médio;nordeste
12599;baixo;nordeste
12600;médio;norte
12601;alto;norte
12602;médio;centro oeste
12603;médio;nordeste
12604;médio;nordeste
12605;baixo;norte
12606;baixo;nordeste
12607;médio;nordeste
12608;baixo;norte
12609;médio;nordeste
12610;baixo;norte
12611;alto;norte
12612;alto;sudeste
12613;baixo;norte
12614;médio;centro oeste
12615;alto;norte
12616;médio;norte
12617;alto;norte
12618;médio;norte
12619;baixo;nordeste
12620;baixo;nordeste
12621;médio;sudeste
12622;médio;norte
12623;baixo;norte
12624;baixo;norte
12625;alto;norte
12626;baixo;norte
12627;alto;sul
12628;médio;norte
12629;baixo;sudeste
12630;baixo;norte
12631;alto;sul
12632;alto;centro oeste
12633;alto;norte
12634;médio;nordeste
12635;médio;sul
12636;baixo;norte
12637;médio;nordeste
12638;médio;sudeste
12639;médio;norte
12640;médio;nordeste
12641;baixo;sul
12642;alto;nordeste
12643;baixo;sudeste
12644;médio;norte
12645;médio;centro oeste
12646;alto;nordeste
12647;médio;nordeste
12648;alto;nordeste
12649;médio;centro oeste
12650;baixo;centro oeste
12651;alto;nordeste
12652;médio;nordeste
12653;baixo;nordeste
12654;médio;norte
12655;baixo;nordeste
12656;baixo;norte
12657;baixo;norte
12658;médio;norte
12659;baixo;nordeste
12660;médio;sul
12661;baixo;nordeste
12662;alto;sul
12663;médio;nordeste
12664;baixo;norte
12665;baixo;nordeste
12666;baixo;sul
12667;médio;centro oeste
12668;alto;nordeste
12669;baixo;sudeste
12670;médio;nordeste
12671;baixo;norte
12672;médio;nordeste
12673;alto;nordeste
12674;baixo;norte
12675;médio;norte
12676;médio;norte
12677;médio;nordeste
12678;baixo;sudeste
12679;baixo;nordeste
12680;baixo;nordeste
12681;médio;norte
12682;alto;norte
12683;médio;nordeste
12684;médio;norte
12685;baixo;norte
12686;médio;nordeste
12687;médio;norte
12688;médio;nordeste
12689;médio;norte
12690;médio;nordeste
12691;baixo;nordeste
12692;médio;norte
12693;médio;nordeste
12694;alto;centro oeste
12695;baixo;sul
12696;médio;norte
12697;médio;sul
12698;médio;nordeste
12699;alto;nordeste
12700;médio;norte
12701;médio;nordeste
12702;médio;norte
12703;alto;sudeste
12704;médio;nordeste
12705;baixo;norte
12706;médio;sudeste
12707;médio;nordeste
12708;alto;sudeste
12709;médio;norte
12710;alto;norte
12711;médio;nordeste
12712;médio;sul
12713;médio;nordeste
12714;médio;sul
12715;médio;nordeste
12716;baixo;nordeste
12717;médio;nordeste
12718;baixo;centro oeste
12719;médio;centro oeste
12720;alto;nordeste
12721;baixo;nordeste
12722;médio;nordeste
12723;médio;sudeste
12724;baixo;nordeste
12725;médio;norte
12726;médio;nordeste
12727;alto;norte
12728;médio;nordeste
12729;alto;nordeste
12730;baixo;sudeste
12731;baixo;norte
12732;médio;nordeste
12733;baixo;nordeste
12734;médio;sul
12735;baixo;sul
12736;baixo;sul
12737;médio;norte
12738;médio;norte
12739;médio;norte
12740;alto;centro oeste
12741;alto;norte
12742;baixo;sul
12743;baixo;norte
12744;baixo;sul
12745;baixo;norte
12746;médio;norte
12747;médio;norte
12748;baixo;nordeste
12749;baixo;sudeste
12750;baixo;centro oeste
12751;alto;sudeste
12752;baixo;norte
12753;médio;nordeste
12754;médio;nordeste
12755;baixo;nordeste
12756;médio;norte
12757;alto;nordeste
12758;médio;norte
12759;médio;nordeste
12760;baixo;norte
12761;baixo;nordeste
12762;alto;centro oeste
12763;médio;centro oeste
12764;médio;nordeste
12765;médio;norte
12766;médio;norte
12767;baixo;nordeste
12768;médio;norte
12769;alto;nordeste
12770;alto;norte
12771;baixo;norte
12772;médio;sudeste
12773;médio;nordeste
12774;baixo;norte
12775;baixo;norte
12776;baixo;sul
12777;médio;norte
12778;médio;norte
12779;baixo;norte
12780;médio;norte
12781;alto;norte
12782;médio;nordeste
12783;médio;sudeste
12784;baixo;norte
12785;médio;sul
12786;médio;centro oeste
12787;médio;centro oeste
12788;baixo;norte
12789;médio;nordeste
12790;alto;norte
12791;médio;nordeste
12792;alto;nordeste
12793;médio;sudeste
12794;alto;nordeste
12795;médio;norte
12796;alto;nordeste
12797;médio;norte
12798;médio;norte
12799;alto;nordeste
12800;alto;sul
12801;alto;norte
12802;médio;norte
12803;alto;sul
12804;baixo;sul
12805;médio;sudeste
12806;médio;nordeste
12807;alto;norte
12808;médio;centro oeste
12809;médio;norte
12810;médio;sul
12811;alto;centro oeste
12812;médio;norte
12813;baixo;nordeste
12814;baixo;norte
12815;médio;norte
12816;médio;norte
12817;baixo;norte
12818;médio;norte
12819;médio;sudeste
12820;médio;centro oeste
12821;alto;nordeste
12822;médio;centro oeste
12823;médio;nordeste
12824;baixo;sudeste
12825;médio;norte
12826;médio;norte
12827;médio;nordeste
12828;baixo;norte
12829;médio;sudeste
12830;baixo;norte
12831;médio;nordeste
12832;baixo;norte
12833;médio;centro oeste
12834;alto;nordeste
12835;alto;sul
12836;médio;nordeste
12837;médio;nordeste
12838;médio;nordeste
12839;médio;nordeste
12840;alto;nordeste
12841;alto;sudeste
12842;médio;sudeste
12843;alto;norte
12844;médio;nordeste
12845;baixo;nordeste
12846;médio;nordeste
12847;alto;sudeste
12848;médio;sul
12849;alto;norte
12850;médio;nordeste
12851;médio;sul
12852;médio;nordeste
12853;baixo;sul
12854;médio;centro oeste
12855;baixo;centro oeste
12856;médio;centro oeste
12857;baixo;nordeste
12858;baixo;norte
12859;médio;norte
12860;médio;norte
12861;médio;norte
12862;alto;sudeste
12863;baixo;nordeste
12864;baixo;norte
12865;alto;sul
12866;alto;norte
12867;médio;nordeste
12868;médio;centro oeste
12869;médio;nordeste
12870;médio;norte
12871;médio;nordeste
12872;baixo;norte
12873;alto;norte
12874;médio;norte
12875;médio;norte
12876;médio;norte
12877;baixo;centro oeste
12878;baixo;sudeste
12879;médio;nordeste
12880;alto;sudeste
12881;baixo;norte
12882;baixo;norte
12883;médio;nordeste
12884;baixo;norte
12885;alto;nordeste
12886;baixo;sudeste
12887;alto;nordeste
12888;alto;norte
12889;baixo;sudeste
12890;baixo;norte
12891;baixo;norte
12892;baixo;norte
12893;alto;norte
12894;baixo;norte
12895;alto;norte
12896;médio;sul
12897;médio;sul
12898;alto;norte
12899;médio;centro oeste
12900;médio;norte
12901;médio;nordeste
12902;médio;sudeste
12903;médio;norte
12904;baixo;nordeste
12905;médio;norte
12906;médio;centro oeste
12907;médio;sul
12908;alto;nordeste
12909;médio;sudeste
12910;médio;norte
12911;alto;nordeste
12912;médio;nordeste
12913;médio;sudeste
12914;baixo;norte
12915;médio;nordeste
12916;alto;norte
12917;baixo;nordeste
12918;baixo;centro oeste
12919;médio;nordeste
12920;baixo;norte
12921;médio;norte
12922;médio;sudeste
12923;médio;norte
12924;baixo;sul
12925;médio;norte
12926;baixo;nordeste
12927;alto;sul
12928;médio;norte
12929;médio;norte
12930;alto;nordeste
12931;alto;nordeste
12932;baixo;sul
12933;médio;norte
12934;médio;sul
12935;médio;nordeste
12936;alto;sudeste
12937;médio;norte
12938;médio;norte
12939;alto;norte
12940;alto;sudeste
12941;baixo;sul
12942;médio;norte
12943;baixo;sudeste
12944;médio;nordeste
12945;baixo;sudeste
12946;médio;centro oeste
12947;alto;norte
12948;baixo;norte
12949;médio;nordeste
12950;alto;norte
12951;alto;sul
12952;médio;nordeste
12953;alto;norte
12954;baixo;sul
12955;médio;sul
12956;médio;norte
12957;alto;sudeste
12958;baixo;sudeste
12959;alto;norte
12960;médio;nordeste
12961;baixo;nordeste
12962;baixo;norte
12963;baixo;nordeste
12964;alto;norte
12965;baixo;centro oeste
12966;médio;nordeste
12967;médio;norte
12968;baixo;nordeste
12969;alto;norte
12970;médio;norte
12971;alto;norte
12972;médio;sul
12973;médio;centro oeste
12974;baixo;sudeste
12975;médio;centro oeste
12976;médio;nordeste
12977;médio;sul
12978;baixo;centro oeste
12979;baixo;norte
12980;baixo;nordeste
12981;alto;nordeste
12982;médio;centro oeste
12983;alto;nordeste
12984;médio;norte
12985;médio;nordeste
12986;baixo;norte
12987;baixo;nordeste
12988;alto;norte
12989;baixo;nordeste
12990;baixo;norte
12991;médio;sudeste
12992;baixo;norte
12993;médio;norte
12994;médio;norte
12995;baixo;nordeste
12996;médio;nordeste
12997;baixo;sul
12998;médio;norte
12999;baixo;nordeste
13000;baixo;centro oeste
13001;médio;norte
13002;médio;nordeste
13003;baixo;norte
13004;médio;norte
13005;baixo;sudeste
13006;baixo;norte
13007;médio;nordeste
13008;baixo;sudeste
13009;alto;sul
13010;baixo;nordeste
13011;baixo;nordeste
13012;baixo;nordeste
13013;baixo;sul
13014;médio;nordeste
13015;baixo;nordeste
13016;alto;norte
13017;médio;norte
13018;médio;nordeste
13019;médio;nordeste
13020;baixo;sul
13021;alto;nordeste
13022;baixo;nordeste
13023;médio;nordeste
13024;baixo;sudeste
13025;médio;norte
13026;baixo;norte
13027;baixo;nordeste
13028;médio;norte
13029;médio;sudeste
13030;médio;nordeste
13031;alto;norte
13032;alto;norte
13033;médio;nordeste
13034;médio;nordeste
13035;médio;sudeste
13036;alto;nordeste
13037;baixo;sul
13038;médio;sudeste
13039;médio;sudeste
13040;baixo;sul
13041;alto;sul
13042;médio;sul
13043;baixo;norte
13044;médio;sudeste
13045;médio;norte
13046;médio;nordeste
13047;baixo;norte
13048;médio;nordeste
13049;baixo;norte
13050;baixo;sudeste
13051;baixo;nordeste
13052;alto;nordeste
13053;alto;norte
13054;médio;norte
13055;médio;sudeste
13056;médio;centro oeste
13057;baixo;nordeste
13058;alto;sul
13059;médio;nordeste
13060;alto;norte
13061;baixo;sul
13062;médio;centro oeste
13063;baixo;nordeste
13064;alto;sul
13065;baixo;norte
13066;médio;nordeste
13067;médio;sudeste
13068;médio;nordeste
13069;baixo;nordeste
13070;médio;norte
13071;baixo;sudeste
13072;alto;norte
13073;médio;sul
13074;médio;sul
13075;médio;centro oeste
13076;médio;norte
13077;médio;norte
13078;baixo;norte
13079;baixo;norte
13080;baixo;norte
13081;alto;centro oeste
13082;baixo;sul
13083;alto;centro oeste
13084;médio;nordeste
13085;médio;nordeste
13086;baixo;norte
13087;médio;norte
13088;médio;norte
13089;baixo;norte
13090;médio;nordeste
13091;baixo;norte
13092;médio;norte
13093;alto;nordeste
13094;médio;nordeste
13095;médio;nordeste
13096;baixo;norte
13097;médio;norte
13098;baixo;norte
13099;médio;nordeste
13100;médio;norte
13101;médio;sudeste
13102;médio;nordeste
13103;alto;sudeste
13104;médio;norte
13105;alto;norte
13106;médio;norte
13107;baixo;nordeste
13108;alto;sudeste
13109;alto;sul
13110;médio;nordeste
13111;baixo;nordeste
13112;baixo;norte
13113;alto;centro oeste
13114;alto;centro oeste
13115;baixo;nordeste
13116;baixo;nordeste
13117;médio;sudeste
13118;alto;norte
13119;alto;sudeste
13120;alto;nordeste
13121;alto;nordeste
13122;médio;nordeste
13123;médio;norte
13124;médio;nordeste
13125;baixo;sudeste
13126;baixo;nordeste
13127;baixo;nordeste
13128;baixo;norte
13129;baixo;norte
13130;médio;norte
13131;médio;norte
13132;alto;nordeste
13133;médio;centro oeste
13134;médio;norte
13135;baixo;norte
13136;baixo;norte
13137;médio;nordeste
13138;médio;sul
13139;médio;norte
13140;médio;norte
13141;alto;nordeste
13142;médio;norte
13143;baixo;sudeste
13144;médio;sul
13145;médio;norte
13146;baixo;centro oeste
13147;alto;norte
13148;médio;centro oeste
13149;baixo;norte
13150;baixo;norte
13151;médio;norte
13152;baixo;sul
13153;alto;norte
13154;médio;norte
13155;baixo;norte
13156;baixo;sudeste
13157;baixo;nordeste
13158;médio;nordeste
13159;baixo;nordeste
13160;baixo;nordeste
13161;baixo;norte
13162;médio;norte
13163;alto;sul
13164;médio;norte
13165;médio;norte
13166;médio;nordeste
13167;médio;norte
13168;médio;norte
13169;médio;norte
13170;baixo;sudeste
13171;médio;sudeste
13172;baixo;nordeste
13173;alto;nordeste
13174;alto;nordeste
13175;médio;nordeste
13176;alto;norte
13177;médio;norte
13178;alto;nordeste
13179;alto;sudeste
13180;baixo;norte
13181;baixo;nordeste
13182;baixo;nordeste
13183;médio;norte
13184;médio;nordeste
13185;baixo;nordeste
13186;médio;nordeste
13187;médio;sudeste
13188;alto;nordeste
13189;baixo;norte
13190;médio;nordeste
13191;médio;norte
13192;alto;norte
13193;baixo;centro oeste
13194;alto;nordeste
13195;médio;norte
13196;alto;centro oeste
13197;médio;norte
13198;alto;norte
13199;alto;centro oeste
13200;médio;norte
13201;alto;norte
13202;médio;sudeste
13203;médio;centro oeste
13204;médio;norte
13205;médio;norte
13206;médio;centro oeste
13207;baixo;nordeste
13208;baixo;nordeste
13209;médio;norte
13210;alto;nordeste
13211;médio;nordeste
13212;alto;sudeste
13213;alto;centro oeste
13214;baixo;norte
13215;médio;norte
13216;médio;norte
13217;médio;nordeste
13218;médio;norte
13219;baixo;norte
13220;baixo;centro oeste
13221;médio;norte
13222;baixo;sudeste
13223;baixo;nordeste
13224;baixo;nordeste
13225;baixo;sul
13226;médio;norte
13227;médio;norte
13228;médio;norte
13229;médio;nordeste
13230;baixo;centro oeste
13231;médio;norte
13232;médio;nordeste
13233;baixo;sul
13234;baixo;norte
13235;alto;norte
13236;médio;sudeste
13237;baixo;norte
13238;baixo;centro oeste
13239;médio;sul
13240;médio;norte
13241;médio;centro oeste
13242;médio;norte
13243;médio;nordeste
13244;alto;nordeste
13245;baixo;norte
13246;médio;norte
13247;médio;nordeste
13248;médio;norte
13249;médio;norte
13250;médio;norte
13251;médio;norte
13252;baixo;norte
13253;médio;sudeste
13254;baixo;norte
13255;médio;norte
13256;alto;nordeste
13257;alto;nordeste
13258;alto;norte
13259;médio;centro oeste
13260;alto;norte
13261;baixo;centro oeste
13262;médio;norte
13263;médio;nordeste
13264;alto;nordeste
13265;médio;centro oeste
13266;alto;sudeste
13267;médio;sul
13268;médio;nordeste
13269;baixo;centro oeste
13270;médio;sul
13271;baixo;nordeste
13272;alto;sudeste
13273;médio;norte
13274;médio;nordeste
13275;médio;sul
13276;médio;norte
13277;alto;nordeste
13278;médio;nordeste
13279;médio;sudeste
13280;médio;norte
13281;médio;nordeste
13282;alto;nordeste
13283;médio;nordeste
13284;baixo;nordeste
13285;baixo;centro oeste
13286;baixo;norte
13287;baixo;norte
13288;baixo;nordeste
13289;baixo;nordeste
13290;médio;norte
13291;baixo;norte
13292;baixo;nordeste
13293;médio;nordeste
13294;médio;norte
13295;médio;nordeste
13296;baixo;norte
13297;baixo;nordeste
13298;médio;nordeste
13299;baixo;norte
13300;baixo;norte
13301;baixo;centro oeste
13302;médio;norte
13303;médio;nordeste
13304;baixo;sudeste
13305;médio;nordeste
13306;baixo;centro oeste
13307;alto;nordeste
13308;médio;norte
13309;alto;sudeste
13310;médio;norte
13311;médio;nordeste
13312;médio;centro oeste
13313;médio;sudeste
13314;alto;norte
13315;médio;norte
13316;alto;norte
13317;médio;sudeste
13318;médio;sudeste
13319;alto;sudeste
13320;médio;nordeste
13321;médio;nordeste
13322;médio;sudeste
13323;médio;sudeste
13324;médio;norte
13325;alto;norte
13326;baixo;norte
13327;médio;nordeste
13328;médio;norte
13329;médio;nordeste
13330;médio;sudeste
13331;médio;norte
13332;médio;sudeste
13333;médio;centro oeste
13334;baixo;nordeste
13335;baixo;centro oeste
13336;médio;nordeste
13337;baixo;centro oeste
13338;baixo;norte
13339;baixo;norte
13340;médio;nordeste
13341;médio;sudeste
13342;alto;nordeste
13343;baixo;nordeste
13344;alto;norte
13345;baixo;nordeste
13346;baixo;norte
13347;alto;norte
13348;baixo;sul
13349;médio;sudeste
13350;alto;norte
13351;médio;nordeste
13352;baixo;nordeste
13353;médio;centro oeste
13354;médio;nordeste
13355;médio;norte
13356;alto;norte
13357;baixo;nordeste
13358;baixo;sul
13359;baixo;norte
13360;baixo;nordeste
13361;alto;nordeste
13362;baixo;norte
13363;médio;sudeste
13364;baixo;centro oeste
13365;médio;norte
13366;médio;norte
13367;médio;nordeste
13368;alto;sudeste
13369;médio;nordeste
13370;médio;nordeste
13371;baixo;norte
13372;médio;norte
13373;baixo;nordeste
13374;médio;norte
13375;alto;norte
13376;baixo;nordeste
13377;alto;sudeste
13378;baixo;norte
13379;baixo;nordeste
13380;baixo;norte
13381;médio;nordeste
13382;baixo;sul
13383;médio;centro oeste
13384;médio;nordeste
13385;médio;norte
13386;baixo;nordeste
13387;alto;norte
13388;alto;nordeste
13389;médio;norte
13390;baixo;norte
13391;baixo;sul
13392;alto;norte
13393;alto;sudeste
13394;alto;centro oeste
13395;médio;nordeste
13396;baixo;norte
13397;médio;sul
13398;médio;norte
13399;baixo;centro oeste
13400;médio;centro oeste
13401;médio;norte
13402;baixo;norte
13403;médio;centro oeste
13404;médio;nordeste
13405;médio;nordeste
13406;alto;norte
13407;baixo;norte
13408;alto;nordeste
13409;médio;nordeste
13410;médio;centro oeste
13411;baixo;nordeste
13412;baixo;norte
13413;baixo;nordeste
13414;médio;sudeste
13415;baixo;centro oeste
13416;médio;norte
13417;médio;centro oeste
13418;médio;nordeste
13419;baixo;norte
13420;baixo;norte
13421;alto;sudeste
13422;médio;norte
13423;médio;norte
13424;baixo;norte
13425;médio;norte
13426;alto;norte
13427;baixo;nordeste
13428;médio;centro oeste
13429;baixo;norte
13430;médio;nordeste
13431;baixo;nordeste
13432;médio;sudeste
13433;médio;norte
13434;médio;norte
13435;alto;sul
13436;baixo;nordeste
13437;alto;sudeste
13438;alto;norte
13439;médio;norte
13440;médio;norte
13441;médio;norte
13442;baixo;norte
13443;baixo;norte
13444;médio;norte
13445;médio;norte
13446;alto;norte
13447;médio;norte
13448;médio;centro oeste
13449;médio;nordeste
13450;médio;norte
13451;baixo;norte
13452;baixo;nordeste
13453;médio;nordeste
13454;médio;nordeste
13455;médio;nordeste
13456;baixo;nordeste
13457;médio;norte
13458;médio;sudeste
13459;baixo;norte
13460;alto;nordeste
13461;médio;nordeste
13462;baixo;norte
13463;médio;centro oeste
13464;médio;norte
13465;médio;norte
13466;médio;nordeste
13467;baixo;centro oeste
13468;médio;norte
13469;médio;nordeste
13470;médio;nordeste
13471;baixo;sudeste
13472;médio;norte
13473;médio;nordeste
13474;médio;norte
13475;médio;nordeste
13476;alto;nordeste
13477;médio;nordeste
13478;baixo;norte
13479;médio;norte
13480;alto;sul
13481;médio;nordeste
13482;médio;norte
13483;médio;nordeste
13484;médio;nordeste
13485;baixo;norte
13486;alto;nordeste
13487;médio;nordeste
13488;médio;norte
13489;médio;norte
13490;baixo;norte
13491;baixo;centro oeste
13492;médio;norte
13493;médio;sul
13494;médio;sudeste
13495;baixo;sul
13496;médio;norte
13497;baixo;nordeste
13498;médio;nordeste
13499;alto;nordeste
13500;médio;sul
13501;alto;sul
13502;alto;nordeste
13503;baixo;centro oeste
13504;médio;centro oeste
13505;médio;sudeste
13506;médio;norte
13507;alto;norte
13508;médio;sudeste
13509;alto;norte
13510;baixo;norte
13511;médio;nordeste
13512;baixo;norte
13513;médio;nordeste
13514;médio;sudeste
13515;baixo;norte
13516;médio;sudeste
13517;alto;sul
13518;baixo;nordeste
13519;baixo;norte
13520;médio;norte
13521;baixo;norte
13522;médio;nordeste
13523;baixo;norte
13524;alto;nordeste
13525;baixo;norte
13526;baixo;centro oeste
13527;médio;norte
13528;baixo;norte
13529;baixo;centro oeste
13530;médio;nordeste
13531;médio;nordeste
13532;médio;sul
13533;alto;sudeste
13534;médio;norte
13535;baixo;norte
13536;baixo;nordeste
13537;médio;nordeste
13538;baixo;centro oeste
13539;médio;norte
13540;baixo;nordeste
13541;alto;norte
13542;alto;nordeste
13543;baixo;norte
13544;médio;norte
13545;alto;sudeste
13546;baixo;norte
13547;alto;norte
13548;médio;centro oeste
13549;médio;nordeste
13550;médio;sudeste
13551;médio;nordeste
13552;médio;norte
13553;médio;norte
13554;médio;nordeste
13555;baixo;norte
13556;médio;sudeste
13557;médio;sul
13558;médio;nordeste
13559;alto;nordeste
13560;médio;centro oeste
13561;baixo;norte
13562;médio;norte
13563;médio;norte
13564;médio;norte
13565;baixo;norte
13566;alto;nordeste
13567;baixo;norte
13568;alto;nordeste
13569;baixo;norte
13570;baixo;sudeste
13571;baixo;norte
13572;médio;nordeste
13573;médio;norte
13574;alto;norte
13575;médio;sudeste
13576;médio;centro oeste
13577;médio;norte
13578;baixo;norte
13579;baixo;norte
13580;baixo;norte
13581;médio;nordeste
13582;baixo;norte
13583;médio;sul
13584;médio;sudeste
13585;baixo;nordeste
13586;baixo;norte
13587;baixo;nordeste
13588;médio;norte
13589;médio;norte
13590;baixo;centro oeste
13591;médio;sudeste
13592;médio;norte
13593;médio;sul
13594;alto;sudeste
13595;alto;norte
13596;médio;norte
13597;médio;nordeste
13598;alto;norte
13599;baixo;norte
13600;médio;sul
13601;alto;norte
13602;médio;norte
13603;médio;norte
13604;médio;nordeste
13605;baixo;sudeste
13606;médio;norte
13607;médio;norte
13608;médio;sul
13609;médio;nordeste
13610;alto;nordeste
13611;médio;nordeste
13612;médio;norte
13613;médio;nordeste
13614;médio;norte
13615;alto;nordeste
13616;baixo;norte
13617;alto;norte
13618;médio;nordeste
13619;baixo;nordeste
13620;médio;norte
13621;médio;norte
13622;alto;sul
